Pirate URL,Pirate Name,Crew Rank,Crew Name,Flag Role,Flag Name,Sailing,Rigging,Carpentry,Patching,Bilging,Gunning,Treasure Haul,Navigating,Battle Navigation,Swordfighting,Rumble,Drinking,Spades,Hearts,Treasure Drop,Poker,Distilling,Alchemistry,Shipwrightery,Blacksmithing,Foraging,Weaving,Last Updated (UTC)
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bengali,Bengali,Officer,League of Shadows,Member,High Spirits,Weighty / Distinguished (archipelago: Respected ),Neophyte / Able,Broad / Proficient,Neophyte / Proficient,Weighty / Respected,Broad / Distinguished (archipelago: Proficient ),Solid / Distinguished,Narrow / Able,Novice / Able,Apprentice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Apprentice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Bertith,Bertith,Rigger,League of Shadows,Member,High Spirits,Novice / Able,Expert / Ultimate (archipelago: Legendary ),Solid / Grand-Master,Solid / Legendary (archipelago: Renowned ),Solid / Grand-Master,Narrow / Proficient,Solid / Legendary,Broad / Distinguished,Neophyte / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Expert / Ultimate,Weighty / Ultimate (archipelago: Legendary ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Besket,Besket,Officer,League of Shadows,Member,High Spirits,Narrow / Able,Illustrious / Legendary (archipelago: Renowned ),Solid / Master,Expert / Renowned (archipelago: Master ),Paragon / Master,Broad / Distinguished,Expert / Able,Novice / Able,Novice / Able,Apprentice / Grand-Master (archipelago: Master ),Apprentice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Boochies,Boochies,Officer,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Solid / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Distinguished,Novice / Able,Novice / Able,Novice / Able,Narrow / Master,Solid / Able (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Captntrob,Captntrob,Officer,League of Shadows,Member,High Spirits,Solid / Master (archipelago: Respected ),Apprentice / Able,Weighty / Master,Narrow / Respected (archipelago: Proficient ),Solid / Respected,Narrow / Proficient,Solid / Master,Novice / Able,Neophyte / Able,Weighty / Grand-Master (archipelago: Master ),Apprentice / Proficient,Apprentice / Renowned,Narrow / Distinguished (archipelago: Able),Weighty / Ultimate (archipelago: Distinguished ),Solid / Grand-Master (archipelago: Renowned ),Solid / Master,Neophyte / Proficient (archipelago: Able),Neophyte / Able,Apprentice / Able,Narrow / Able,Broad / Master (archipelago: Distinguished ),Neophyte / Able (archipelago: Proficient ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Carribeano,Carribeano,Officer,League of Shadows,Member,High Spirits,Novice / Able,Narrow / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,Neophyte / Able,Solid / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Charenteng,Charenteng,Officer,League of Shadows,Member,High Spirits,Broad / Proficient,Apprentice / Proficient,Solid / Renowned (archipelago: Master ),Broad / Master (archipelago: Distinguished ),Solid / Renowned,Broad / Respected,Narrow / Distinguished,Apprentice / Proficient,Neophyte / Proficient (archipelago: Able),Apprentice / Master (archipelago: Distinguished ),Novice / Respected,Novice / Able,Neophyte / Distinguished (archipelago: Able),Narrow / Respected (archipelago: Able),Novice / Able,Narrow / Legendary,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Able,Apprentice / Proficient,Neophyte / Distinguished,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Corrupta,Corrupta,Officer,League of Shadows,Member,High Spirits,Solid / Proficient (archipelago: Distinguished ),Apprentice / Proficient,Broad / Proficient,Solid / Respected (archipelago: Distinguished ),Solid / Proficient,Solid / Proficient,Solid / Proficient,Narrow / Able,Solid / Able,Broad / Able,Apprentice / Able (archipelago: Proficient ),Narrow / Distinguished (archipelago: Respected ),Neophyte / Distinguished (archipelago: Able),Novice / Able,Apprentice / Proficient,Narrow / Distinguished,Novice / Able,Apprentice / Able,Neophyte / Proficient,Apprentice / Able,Narrow / Proficient,Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Crassielass,Crassielass,Officer,League of Shadows,Member,High Spirits,Broad / Respected (archipelago: Proficient ),Narrow / Proficient (archipelago: Able),Broad / Distinguished (archipelago: Proficient ),Narrow / Master (archipelago: Able),Narrow / Proficient,Narrow / Distinguished,Expert / Proficient,Narrow / Proficient,Solid / Able (archipelago: Proficient ),Narrow / Legendary (archipelago: Master ),Apprentice / Respected (archipelago: Distinguished ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Solid / Renowned (archipelago: Master ),Narrow / Proficient (archipelago: Able),Solid / Master,Solid / Able,Solid / Renowned (archipelago: Master ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Dahliadood,Dahliadood,Officer,League of Shadows,Member,High Spirits,Solid / Respected (archipelago: Master ),Apprentice / Able,Weighty / Respected (archipelago: Master ),Narrow / Proficient,Solid / Distinguished,Broad / Proficient,Apprentice / Proficient,Solid / Distinguished (archipelago: Respected ),Solid / Renowned (archipelago: Master ),Narrow / Able,Novice / Able,Solid / Renowned (archipelago: Master ),Novice / Able,Novice / Distinguished (archipelago: Able),Apprentice / Respected (archipelago: Master ),Solid / Proficient,Narrow / Proficient,Weighty / Ultimate,Novice / Able,Weighty / Legendary (archipelago: Ultimate ),Narrow / Able (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Dingledash,Dingledash,Officer,League of Shadows,Member,High Spirits,Solid / Proficient,Broad / Able,Solid / Able,Narrow / Proficient (archipelago: Able),Solid / Proficient (archipelago: Able),Apprentice / Able,Solid / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Neophyte / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Apprentice / Proficient (archipelago: Able),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Elbeth,Elbeth,Officer,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Neophyte / Able,Novice / Able,Neophyte / Able,Novice / Able,Solid / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient (archipelago: Distinguished ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Elike,Elike,Officer,League of Shadows,Member,High Spirits,Illustrious / Respected (archipelago: Distinguished ),Narrow / Able,Broad / Able,Solid / Distinguished (archipelago: Able),Solid / Proficient (archipelago: Able),Paragon / Master (archipelago: Distinguished ),Weighty / Distinguished,Narrow / Able,Solid / Distinguished (archipelago: Master ),Narrow / Grand-Master (archipelago: Distinguished ),Neophyte / Respected (archipelago: Distinguished ),Neophyte / Proficient,Novice / Able,Novice / Able,Neophyte / Respected (archipelago: Ultimate ),Illustrious / Proficient,Neophyte / Able,Apprentice / Able,Narrow / Able,Neophyte / Able,Expert / Proficient,Broad / Respected (archipelago: Distinguished ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Elpapito,Elpapito,Officer,League of Shadows,Member,High Spirits,Narrow / Proficient (archipelago: Able),Novice / Able,Apprentice / Proficient,Narrow / Master (archipelago: Distinguished ),Solid / Distinguished,Apprentice / Renowned,Broad / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Respected,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Erwinheijo,Erwinheijo,Officer,League of Shadows,Member,High Spirits,Solid / Proficient,Solid / Able,Solid / Respected,Expert / Legendary (archipelago: Renowned ),Paragon / Respected (archipelago: Distinguished ),Broad / Master,Solid / Able,Neophyte / Able,Novice / Able,Broad / Able,Narrow / Able,Apprentice / Able,Novice / Able,Novice / Able,Apprentice / Proficient,Solid / Distinguished (archipelago: Respected ),Novice / Able,Novice / Able,Novice / Able,Narrow / Able,Weighty / Legendary (archipelago: Master ),Neophyte / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Gablett,Gablett,Officer,League of Shadows,Member,High Spirits,Broad / Able,Weighty / Legendary (archipelago: Master ),Solid / Respected,Broad / Able,Weighty / Grand-Master (archipelago: Renowned ),Apprentice / Master,Weighty / Able,Novice / Able,Novice / Able,Novice / Proficient,Neophyte / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Distinguished,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Grisblanc,Grisblanc,Officer,League of Shadows,Member,High Spirits,Solid / Distinguished,Broad / Proficient (archipelago: Able),Paragon / Distinguished,Solid / Renowned (archipelago: Master ),Solid / Distinguished,Narrow / Proficient,Solid / Renowned (archipelago: Master ),Narrow / Able (archipelago: Proficient ),Neophyte / Able,Narrow / Able,Neophyte / Able,Neophyte / Able,Novice / Able,Apprentice / Respected (archipelago: Able),Neophyte / Proficient,Neophyte / Respected,Apprentice / Able,Solid / Respected,Broad / Proficient,Solid / Proficient (archipelago: Distinguished ),Solid / Legendary (archipelago: Master ),Neophyte / Proficient,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Harkoopshel,Harkoopshel,Officer,League of Shadows,Member,High Spirits,Novice / Able,Solid / Legendary (archipelago: Renowned ),Narrow / Able,Solid / Ultimate (archipelago: Legendary ),Solid / Master,Solid / Ultimate (archipelago: Legendary ),Solid / Respected,Novice / Able,Novice / Able,Broad / Legendary (archipelago: Grand-Master ),Novice / Respected,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Narrow / Grand-Master (archipelago: Legendary ),Novice / Able,Apprentice / Able,Solid / Ultimate,Solid / Ultimate (archipelago: Legendary ),Narrow / Legendary (archipelago: Master ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Jabbaman,Jabbaman,Gunner,League of Shadows,Member,High Spirits,Broad / Respected,Broad / Proficient,Solid / Respected,Solid / Renowned (archipelago: Respected ),Solid / Respected,Solid / Renowned,Narrow / Respected,Broad / Proficient,Broad / Legendary (archipelago: Renowned ),Apprentice / Legendary (archipelago: Master ),Novice / Respected,Neophyte / Respected,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Broad / Proficient (archipelago: Distinguished ),Novice / Able,Neophyte / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Jimisailor,Jimisailor,Officer,League of Shadows,Member,High Spirits,Solid / Renowned,Solid / Renowned (archipelago: Respected ),Broad / Ultimate (archipelago: Legendary ),Solid / Ultimate (archipelago: Legendary ),Weighty / Legendary (archipelago: Grand-Master ),Solid / Grand-Master (archipelago: Renowned ),Solid / Proficient,Solid / Master (archipelago: Renowned ),Solid / Renowned (archipelago: Master ),Solid / Grand-Master (archipelago: Respected ),Broad / Renowned,Apprentice / Respected,Novice / Able,Novice / Able,Neophyte / Proficient (archipelago: Able),Narrow / Grand-Master,Novice / Able,Novice / Able,Solid / Master,Broad / Proficient,Solid / Grand-Master (archipelago: Respected ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kasmine,Kasmine,Officer,League of Shadows,Member,High Spirits,Broad / Proficient (archipelago: Distinguished ),Solid / Proficient,Illustrious / Legendary,Solid / Respected (archipelago: Distinguished ),Broad / Proficient,Solid / Proficient,Solid / Master,Broad / Distinguished (archipelago: Proficient ),Neophyte / Able,Narrow / Able,Novice / Proficient,Novice / Able,Novice / Able,Solid / Renowned (archipelago: Proficient ),Neophyte / Distinguished,Solid / Proficient,Narrow / Proficient,Solid / Distinguished (archipelago: Proficient ),Paragon / Respected,Solid / Proficient,Apprentice / Able (archipelago: Proficient ),Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Kissings,Kissings,Officer,League of Shadows,Member,High Spirits,Novice / Able,Novice / Able,Apprentice / Proficient,Novice / Able,Novice / Able,Apprentice / Able (archipelago: Proficient ),Neophyte / Able (archipelago: Proficient ),Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Solid / Distinguished,Neophyte / Able,Apprentice / Proficient,Novice / Able,Novice / Able,Solid / Proficient,Solid / Renowned,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Lamm,Lamm,Officer,League of Shadows,Member,High Spirits,Solid / Master,Narrow / Proficient (archipelago: Able),Narrow / Proficient,Apprentice / Proficient (archipelago: Able),Neophyte / Able,Neophyte / Proficient,Narrow / Distinguished,Narrow / Distinguished,Novice / Able,Novice / Proficient,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Broad / Distinguished,Narrow / Proficient,Broad / Proficient,Apprentice / Able (archipelago: Proficient ),Apprentice / Master (archipelago: Distinguished ),Solid / Respected (archipelago: Master ),2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Lilanubas,Lilanubas,Poet,League of Shadows,Member,High Spirits,Broad / Proficient,Weighty / Proficient,Broad / Proficient (archipelago: Able),Solid / Distinguished (archipelago: Proficient ),Expert / Proficient,Broad / Able,Expert / Proficient,Broad / Able,Solid / Proficient,Narrow / Able,Apprentice / Able,Apprentice / Able,Novice / Able,Apprentice / Proficient (archipelago: Able),Apprentice / Proficient (archipelago: Able),Solid / Proficient,Neophyte / Able,Novice / Able,Novice / Able,Neophyte / Able,Broad / Proficient,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Mlanky,Mlanky,Officer,League of Shadows,Member,High Spirits,Solid / Distinguished,Novice / Able,Narrow / Proficient (archipelago: Able),Novice / Able,Narrow / Proficient (archipelago: Able),Neophyte / Able,Novice / Able,Novice / Able,Apprentice / Able,Neophyte / Legendary (archipelago: Master ),Novice / Master (archipelago: Respected ),Novice / Distinguished,Novice / Able,Novice / Able,Novice / Able,Novice / Proficient,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,Novice / Able,2026-04-27T18:22:37+00:00
https://emerald.puzzlepirates.com/yoweb/pirate.wm?classic=false&target=Mzdiggers,Mzdiggers,Troublemaker,League of Shadows,Member,High Spirits,Solid / Distinguished,Broad / Proficient,Weighty / Proficient,Narrow / Distinguished (archipelago: Proficient ),Broad / Distinguished (archipelago: Proficient ),Solid / Proficient,Narrow / Able,Solid / Respected,Solid / Renowned (archipelago: Master ),Broad / Master (archipelago: Proficient ),Narrow / Proficient,Broad / Master,Narrow / Distinguished (archipelago: Able),Narrow / Respected (archipelago: Able),Broad / Distinguished,Narrow / Proficient,Solid / Distinguished,Neophyte / Proficient,Solid / Distinguished,Narrow / Proficient,Solid / Master (archipelago: Distinguished ),Apprentice / Proficient,2026-04-27T18:22:37+00:00
